brand,model,engine_size_l,cylinders,fuel_type,transmission,name,first_name,start_city,start_country,target_city,target_country,distance_km,date
LINCOLN,NAVIGATOR 4X4,3.5,,X,AS6,Vaudin,Cordelie,Kivijärvi,Finland,Alavus,Finland,728.976356567998,2014-08-08
FORD,FOCUS FFV,2,4,E,AS6,Jansema,Darryl,Jämijärvi,Finland,Maaninka,Finland,626.792392952122,2014-10-01
BMW,M6,4.4,8,Z,M6,Lemmen,Karie,Hartola,Finland,Pihtipudas,Finland,194.274611219861,2014-05-28
CHRYSLER,200 FFV,3.6,6,X,A9,De Ferrari,Earl,Jakobstad,Finland,Kihniö,Finland,421.314186084576,2014-06-08
BMW,X5 xDRIVE35i,3,6,Z,AS8,Brasner,Elvin,Kullaa,Finland,Reisjärvi,Finland,991.640681468255,2014-04-04
KIA,CADENZA,3.3,6,,AS6,Algie,Trenton,Sievi,Finland,Järvelä,Finland,410.441469845733,2014-10-30
PORSCHE,PANAMERA 4,3.6,6,Z,AM7,Bown,Dasi,Karstula,Finland,Savukoski,Finland,712.400278286886,2014-07-02
PORSCHE,BOXSTER SPYDER,3.8,6,Z,M6,Cadman,Merill,Sievi,Finland,Janakkala,Finland,447.88377707896,2014-10-17
KIA,FORTE,2,4,X,AS6,Gisbourn,Katusha,Kaavi,Finland,Sahalahti,Finland,29.0314214435767,2014-06-30
PORSCHE,911 CARRERA,3.4,6,Z,AM7,Steinor,Meredithe,Sauvo,Finland,Raisio,Finland,273.720749312414,2014-01-27
BMW,M6 CABRIOLET,4.4,8,Z,M6,Connar,Emmit,Virrat,Finland,Veteli,Finland,1.75924427360741,2014-05-31
BMW,M2,3,6,Z,M6,Gosnold,Vanya,Evijärvi,Finland,Sonkajärvi,Finland,325.543242855364,2014-01-31
VOLVO,V60 T5 AWD,2.5,5,X,AS6,Hiers,Nicole,Kiuruvesi,Finland,Kangasala,Finland,426.598898224569,2014-05-02
FORD,FIESTA,1.6,4,X,M5,Middup,Korie,Korsholm,Finland,Alastaro,Finland,830.563087234179,2014-04-20
DODGE,CHARGER AWD,3.6,6,,A8,Matushevich,Elysia,Hollola,Finland,Lavia,Finland,616.705442237453,2014-12-31
MERCEDES-BENZ,AMG E 63 S 4MATIC,5.5,8,Z,AS7,Collings,Bayard,Tervo,Finland,Enontekiö,Finland,108.380547551366,2014-12-22
NISSAN,FRONTIER,2.5,4,X,A5,Mellodey,Dulcy,Pyhäsalmi,Finland,Toivakka,Finland,979.553164445733,2014-07-27
TOYOTA,VENZA 4WD,2.7,4,,AS6,Porkiss,Helga,Juva,Finland,Kälviä,Finland,92.4507105534893,2014-10-31
NISSAN,ALTIMA SR,2.5,4,X,AV7,Blasio,Heloise,Pälkäne,Finland,Lovisa,Finland,664.610625060014,2014-02-24
HONDA,ACCORD,2.4,4,X,M6,Boreham,Lucias,Kimito,Finland,Kallio,Finland,105.568273590311,2014-01-27
CHEVROLET,SILVERADO 4WD FFV,5.3,8,E,A6,O'Connor,Karyl,Pieksämäki,Finland,Mellunkylä,Finland,263.265002573121,2014-11-19
LEXUS,RX 350 AWD,3.5,6,X,AS8,O'Cuddie,Dagny,Kemi,Finland,Kauhajoki,Finland,590.001507461391,2014-08-02
TOYOTA,HIGHLANDER HYBRID AWD LE,3.5,6,X,AV6,Jellico,Constantine,Karkkila,Finland,Saarijärvi,Finland,524.13588264185,2014-11-03
ROLLS-ROYCE,GHOST,6.6,12,Z,AS8,Rosewell,Frederik,Vuolijoki,Finland,Iniö,Finland,266.248848057661,2014-11-06
FORD,TRANSIT CONNECT WAGON FFV,2.5,4,X,AS6,Esselen,Gertie,Kälviä,Finland,Korsnäs,Finland,785.843624066402,2014-10-23
CHEVROLET,SUBURBAN FFV,5.3,8,E,A6,Riggs,Rochester,Lavia,Finland,Pomarkku,Finland,621.394195382774,2014-01-13
VOLVO,S60 T5,2,4,X,AS8,Dudbridge,Brittni,Kiuruvesi,Finland,Korsholm,Finland,158.159283808338,2014-08-31
FORD,FOCUS FFV,2,4,E,AS6,Dioniso,Gabriela,Lavia,Finland,Kangasala,Finland,808.779098420192,2014-08-01
RAM,1500 FFV,3.6,6,E,A8,Hayesman,Loralie,Joroinen,Finland,Simo,Finland,743.036723453685,2014-02-25
VOLKSWAGEN,JETTA,1.4,4,X,AS6,Hachette,Cybil,Polvijärvi,Finland,Inari,Finland,687.156187635832,2014-06-21
JAGUAR,F-TYPE S COUPE AWD,3,6,Z,AS8,Dudbridge,Brittni,Turenki,Finland,Muhos,Finland,209.529360715244,2014-12-20
BUICK,LACROSSE FFV,3.6,6,E,AS6,Gilliard,Junina,Hausjärvi,Finland,Kaarela,Finland,225.316774993434,2014-11-29
FORD,FOCUS FFV,2,4,X,AM6,Whoolehan,Teodor,Eno,Finland,Nakkila,Finland,347.75079419471,2014-11-03
LEXUS,NX 200t AWD F SPORT,2,4,,AS6,Jaslem,Morena,Leppävirta,Finland,Nilsiä,Finland,680.042844144761,2014-02-09
VOLVO,XC90 T5 AWD,2,4,Z,AS8,Furby,Olag,Harjavalta,Finland,Turku,Finland,553.566259255625,2014-05-05
HYUNDAI,VELOSTER,1.6,4,X,M6,McDougall,Cleveland,Juva,Finland,Lohtaja,Finland,823.695575267809,2014-07-03
KIA,FORTE,2,4,X,AS6,Gisbourn,Katusha,Kaavi,Finland,Ristiina,Finland,235.851338061536,2014-05-28
SUBARU,XV CROSSTREK HYBRID AWD,2,4,X,AV6,Soots,Vincents,Virojoki,Finland,Ruovesi,Finland,917.52417561791,2014-02-09
JAGUAR,F-TYPE COUPE,3,6,Z,AS8,Mangion,Cheryl,Oulunsalo,Finland,Kerava,Finland,730.22911358877,2014-09-15
DODGE,DART TURBO AERO,1.4,4,,AM6,Dudbridge,Brittni,Sauvo,Finland,Kuhmo,Finland,536.913653690295,2014-12-06
MINI,COOPER CLUBMAN,1.5,3,Z,M6,Abrahmson,Issie,Kärkölä,Finland,Toivakka,Finland,526.200359775615,2014-01-14
BMW,550i xDRIVE,4.4,,Z,AS8,Kittredge,Andriana,Siikajoki,Finland,Kemijärvi,Finland,832.960286668079,2015-01-10
FORD,F-150 FFV (Payload Pkg),5,8,X,AS6,Mara,Selena,Tohmajärvi,Finland,Kesälahti,Finland,12.3986289373121,2014-10-16
CHEVROLET,SUBURBAN FFV,5.3,8,X,A6,Davage,Gayle,Älajärvi,Finland,Urjala,Finland,356.861412265975,2014-05-24
DODGE,CHALLENGER SRT HELLCAT,6.2,8,Z,M6,Coch,Noby,Karvia,Finland,Loimaa,Finland,971.473896306151,2014-02-14
CADILLAC,CTS AWD,2,4,Z,AS8,Charley,Donielle,Eno,Finland,Miehikkälä,Finland,233.210203947362,2014-12-13
HONDA,ACCORD SEDAN,3.5,6,X,A6,Stock,Justinn,Enontekiö,Finland,Kuru,Finland,996.702036730262,2014-06-01
HONDA,HR-V,1.8,4,X,AV7,Swatton,Winnifred,Luvia,Finland,Lahti,Finland,31.7703548926893,2014-12-19
MITSUBISHI,RVR 4WD,2.4,4,X,AV6,Roscamp,Timothea,Ruotsinpyhtää,Finland,Pyhäjärvi,Finland,28.151848056936,2014-06-05
MAZDA,MAZDA3 5-DOOR (SIL),2,4,X,M6,Goodread,Carolin,Pernå,Finland,Tohmajärvi,Finland,841.625552995847,2014-02-02
VOLVO,S80 T5,2,4,X,AS8,Prinne,Valera,Kilo,Finland,Savonranta,Finland,882.272582507618,2014-11-15
JEEP,COMPASS 4X4 TRAIL RATED,2.4,4,X,AV,Benet,Saidee,Evijärvi,Finland,Tampere,Finland,533.033764172078,2014-06-12
LEXUS,IS 300 AWD,3.5,6,Z,AS6,Rattry,Dianne,Mänttä,Finland,Joroinen,Finland,115.787619647335,2014-09-02
FORD,MUSTANG CONVERTIBLE,5,,X,AS6,Cubbinelli,Megen,Mietoinen,Finland,Pornainen,Finland,185.701134661752,2014-12-21
MITSUBISHI,LANCER SPORTBACK,2,4,X,AV6,Esselen,Gertie,Nurmijärvi,Finland,Alavus,Finland,773.951582246333,2014-04-30
FORD,F-150 4X4 (Payload Pkg),3.5,6,,AS6,Delahunty,Thea,Vampula,Finland,Tuusniemi,Finland,751.414736051618,2014-05-25
LEXUS,NX 200t AWD F SPORT,2,4,,AS6,Dauber,Bunni,Forssa,Finland,Pirkkala,Finland,359.472603627879,2014-05-31
MINI,COOPER S CONVERTIBLE,2,4,Z,M6,de Courcey,Dalila,Viljakkala,Finland,Kivijärvi,Finland,270.784121139965,2014-06-16
FIAT,500 HATCHBACK TURBO,1.4,4,X,M5,Vedenyapin,Clareta,Seinäjoki,Finland,Kemijärvi,Finland,793.496899417839,2014-03-05
MINI,COOPER S 3 DOOR,2,4,Z,M6,Mandrey,Norby,Ranua,Finland,Liminka,Finland,258.22549754486,2014-10-23
BENTLEY,FLYING SPUR,6,12,Z,AS8,Durbann,Berni,Yli-Ii,Finland,Parkano,Finland,513.161913761934,2014-02-23
FORD,FOCUS,1,3,X,AS6,Patching,Sukey,Piippola,Finland,Punkalaidun,Finland,371.002655396705,2014-01-14
LINCOLN,MKT LIVERY AWD,3.7,6,X,A6,Cribbin,Aline,Merikarvia,Finland,Turenki,Finland,779.771515643922,2014-08-30
PORSCHE,CAYMAN GT4,3.8,6,Z,M6,Flippen,Claresta,Jäppilä,Finland,Karkkila,Finland,174.966748450874,2014-12-26
INFINITI,Q50 HYBRID AWD,3.5,6,Z,AS7,Gebhardt,Enrica,Outokumpu,Finland,Hietalahti,Finland,858.699557952193,2014-07-16
FORD,T-150 WAGON FFV,3.7,6,E,AS6,Kerfut,Cord,Mynämäki,Finland,Kangasala,Finland,334.908408499953,2014-07-18
PORSCHE,911 CARRERA 4 GTS,3.8,6,Z,M7,Camosso,Bartel,Rautavaara,Finland,Pielavesi,Finland,321.688754780688,2014-06-27
KIA,SEDONA SXL,3.3,6,X,AS6,McVity,Rhodie,Mänttä,Finland,Kellokoski,Finland,974.414821949015,2014-07-07
VOLVO,V60 POLESTAR,3,6,X,AS6,Zum Felde,Gloriane,Kestilä,Finland,Kesälahti,Finland,745.074996994219,2014-02-06
CHEVROLET,TRAX 4WD,1.4,4,X,AS6,Korbmaker,Scottie,Mänttä,Finland,Porvoo,Finland,168.306439658505,2014-06-18
PORSCHE,PANAMERA TURBO S,4.8,8,Z,AM7,Dinnage,Stu,Sauvo,Finland,Pirkkala,Finland,601.550736129447,2014-03-29
SUBARU,IMPREZA AWD,2,4,X,AV6,Wasielewski,Vi,Leivonmäki,Finland,Laihia,Finland,704.62056368142,2014-11-21
BMW,428i COUPE,2,4,,AS8,Gavini,Micheal,Marttila,Finland,Rantasalmi,Finland,169.385326599084,2014-02-27
JEEP,COMPASS,2.4,4,X,A6,Rivel,Hermie,Muhos,Finland,Taipalsaari,Finland,145.564826086964,2014-03-19
PORSCHE,911 CARRERA GTS,3.8,6,Z,AM7,Whoolehan,Teodor,Savonranta,Finland,Vörå,Finland,477.622839748783,2014-07-25
MAZDA,MAZDA5,2.5,4,X,AS5,Ilden,Clementius,Heinola,Finland,Smedsby,Finland,830.244796953256,2014-04-16
CHEVROLET,SILVERADO 4WD FFV,4.3,6,E,A6,Swin,Fawne,Vihanti,Finland,Eura,Finland,765.519709043105,2014-07-30
MAZDA,MAZDA3 5-DOOR (SIL),2.5,4,,M6,Dalziell,Retha,Lempäälä,Finland,Pyhäranta,Finland,91.6762966596814,2014-03-14
MINI,COOPER S COUNTRYMAN ALL4,1.6,4,Z,AS6,Rollinshaw,Imelda,Hamina,Finland,Naantali,Finland,740.253428023671,2014-03-19
HYUNDAI,SANTA FE SPORT AWD,2,,,AS6,Ferrero,Julee,Punkalaidun,Finland,Savonranta,Finland,846.733885479541,2015-01-05
FORD,FIESTA SFE,1,3,X,M5,Hartshorne,Kristoffer,Vaasa,Finland,Kihniö,Finland,634.701729875005,2014-06-12
ACURA,ILX,2.4,,Z,AM8,Boston,Kalli,Myrskylä,Finland,Uurainen,Finland,751.929827193603,2014-07-13
GMC,CANYON 4WD,2.8,,D,A6,Queyeiro,Kurtis,Kälviä,Finland,Lauttasaari,Finland,13.1138452354307,2014-04-05
PORSCHE,CAYENNE,3.6,6,Z,A8,Fardell,Kala,Kilo,Finland,Karvia,Finland,593.793037187456,2014-11-03
LINCOLN,MKZ AWD,3.7,6,X,AS6,Grinov,Gabriell,Vantaa,Finland,Vehmaa,Finland,265.322626839293,2014-05-01
CADILLAC,ATS,2,,Z,AS8,Bedinham,Conway,Hailuoto,Finland,Teuva,Finland,758.812148608211,2014-10-27
VOLVO,XC90 T5 AWD,2,4,Z,AS8,Phythien,Olia,Ruovesi,Finland,Ingå,Finland,208.362873370426,2014-09-01
ASTON MARTIN,VANQUISH,6,12,Z,A8,Gedge,Brendin,Raisio,Finland,Sammatti,Finland,905.327425444387,2014-03-10
LEXUS,RX 450h AWD,3.5,6,Z,AV6,Rustedge,Aldwin,Kotka,Finland,Pernå,Finland,5.20039505944681,2014-04-02
FORD,F-150 (Payload Pkg),2.7,6,X,AS6,Greste,Ermanno,Alajärvi,Finland,Äetsä,Finland,754.392694650161,2014-05-18
CHRYSLER,300 FFV,3.6,6,X,A8,Brymham,Rosemarie,Pöytyä,Finland,Savukoski,Finland,290.521420305815,2014-03-12
MERCEDES-BENZ,AMG GLA 45,2,4,Z,AS7,Filmer,Nathalie,Vammala,Finland,Mynämäki,Finland,841.499750224504,2014-05-01
MAZDA,MAZDA3 5-DOOR,2.5,,X,AS6,Northcliffe,Sheila,Kuhmoinen,Finland,Kolari,Finland,90.3581770654966,2014-04-13
SCION,tC,2.5,4,X,AS6,Pestridge,Jodi,Siikainen,Finland,Kållby,Finland,821.770985840953,2014-09-28
GMC,CANYON 4WD,2.8,,D,A6,Nesbitt,Bale,Lumijoki,Finland,Simpele,Finland,757.991318317302,2014-02-20
AUDI,A6 QUATTRO TDI (modified),3,6,D,AS8,Belhome,Sephira,Petäjävesi,Finland,Kestilä,Finland,290.93033365054,2014-05-27
GMC,SIERRA FFV,5.3,8,X,A6,Paskin,Demott,Raisio,Finland,Savukoski,Finland,539.106660947866,2014-04-30
TOYOTA,SEQUOIA 4WD,5.7,8,X,AS6,Pavlishchev,Farleigh,Järvelä,Finland,Ristijärvi,Finland,815.128123307911,2014-08-19
NISSAN,PATHFINDER,3.5,6,X,AV,Lawleff,Caresa,Siikajoki,Finland,Veteli,Finland,253.505779066721,2014-08-17
MITSUBISHI,LANCER,2,,X,AV6,Dring,Hersh,Suomusjärvi,Finland,Huittinen,Finland,571.60005455248,2014-02-06
MERCEDES-BENZ,S 400 4MATIC SWB,3,6,Z,AS7,Tipens,Ekaterina,Utsjoki,Finland,Seinäjoki,Finland,492.740997272847,2014-03-03
MERCEDES-BENZ,B 250,2,4,Z,AS7,Bielfeld,Brandtr,Luhanka,Finland,Yli-Ii,Finland,201.594262691952,2014-05-21
BMW,550i xDRIVE,4.4,,Z,AS8,Kittredge,Andriana,Siikajoki,Finland,Hankasalmi,Finland,996.022348346436,2014-01-19
CADILLAC,XTS,3.6,6,X,AS6,Rushton,Raina,Pyhäjärvi,Finland,Väståboland,Finland,740.090187671218,2014-06-22
CADILLAC,CTS-V,6.2,8,Z,AS8,Tipens,Ekaterina,Pyhäjoki,Finland,Kuortane,Finland,44.2495679048562,2014-12-19
MERCEDES-BENZ,AMG SLK 55,5.5,,,AS7,McReidy,Darn,Taipalsaari,Finland,Akaa,Finland,89.7169668900766,2014-12-15
KIA,RIO,1.6,4,X,AS6,Janous,Augustine,Pylkönmäki,Finland,Jämsä,Finland,857.95119238292,2014-04-07
JEEP,PATRIOT 4X4,2.4,4,X,M5,Mugleston,Jessica,Muonio,Finland,Houtskär,Finland,410.914337402804,2014-05-08
PORSCHE,PANAMERA TURBO S,4.8,8,Z,AM7,Jankin,Melosa,Ristiina,Finland,Nakkila,Finland,729.431360046618,2014-12-04
CHEVROLET,COLORADO 4WD,2.5,,X,A6,Olenichev,Isobel,Kurikka,Finland,Oulainen,Finland,622.111509486228,2015-01-07
JAGUAR,F-TYPE PROJECT 7 CONVERTIBLE,5,8,,AS8,Gebhardt,Enrica,Virrat,Finland,Utajärvi,Finland,355.066289933525,2014-07-21
VOLVO,V60 POLESTAR,3,6,X,AS6,Grandin,Rubin,Kuhmalahti,Finland,Piikkiö,Finland,839.498956027757,2014-07-23
BMW,650i xDRIVE CABRIOLET,4.4,8,,AS8,Flippen,Claresta,Petäjävesi,Finland,Kärkölä,Finland,661.707279130709,2014-07-25
CADILLAC,CT6,2,4,Z,AS8,Robertelli,Everard,Viiala,Finland,Kållby,Finland,460.338830851097,2014-04-01
PORSCHE,911 CARRERA S,3.8,6,Z,AM7,Doerr,Joleen,Multia,Finland,Suolahti,Finland,174.513663248341,2014-03-06
PORSCHE,911 CARRERA GTS CABRIOLET,3.8,6,Z,AM7,Attiwill,Emlyn,Merimasku,Finland,Laitila,Finland,10.6082246999541,2014-09-24
MINI,COOPER S PACEMAN ALL4,1.6,4,Z,AS6,Prahl,Harley,Punkalaidun,Finland,Hollola,Finland,539.290037174396,2014-09-02
HONDA,ACCORD SEDAN,2.4,,X,AV,Ludlamme,Niels,Kannus,Finland,Smedsby,Finland,747.760248549678,2014-01-24
BMW,M235i CABRIOLET,3,6,Z,AS8,Dilrew,Amelita,Suolahti,Finland,Eura,Finland,132.173218713184,2014-12-01
KIA,SORENTO,2,4,X,AS6,Swin,Fawne,Nykarleby,Finland,Tuusula,Finland,253.569164580984,2014-03-05
NISSAN,VERSA,1.6,4,X,M5,Serrell,Micki,Tammela,Finland,Lovisa,Finland,223.473841344472,2014-06-23
VOLVO,XC90 T6 AWD,2,4,Z,AS8,Flewan,Brockie,Pohja,Finland,Vehmersalmi,Finland,463.755505384821,2014-11-16
NISSAN,370Z ROADSTER,3.7,6,Z,M6,Aldiss,Tania,Jäppilä,Finland,Piikkiö,Finland,258.038147140148,2015-01-06
FORD,FOCUS,1,3,X,M6,Wilbore,Rochette,Vaasa,Finland,Vaala,Finland,59.5415478983945,2014-09-14
HONDA,CIVIC SEDAN,2,4,X,AV,McGrirl,Dinny,Simpele,Finland,Enonkoski,Finland,327.470543269811,2014-03-28
CHEVROLET,EQUINOX FFV,2.4,4,X,A6,Kitchiner,Erda,Viljakkala,Finland,Inari,Finland,196.08261462572,2014-01-18
MERCEDES-BENZ,C 300 4MATIC,2,4,Z,AS7,Cushelly,Desmund,Hirvensalmi,Finland,Enontekiö,Finland,581.66221672878,2014-02-21
BMW,750i xDRIVE,4.4,8,Z,AS8,Vinecombe,Amos,Nagu,Finland,Ylämaa,Finland,965.427306880105,2014-09-28
SUBARU,WRX,2.5,4,Z,M6,Ragot,Brittan,Pello,Finland,Eno,Finland,829.929755586633,2014-08-18
PORSCHE,PANAMERA S,3,6,Z,AM7,Gooderson,Nessie,Saukkola,Finland,Nokia,Finland,976.249545222256,2014-07-14
VOLKSWAGEN,JETTA,2,4,X,AM6,Caunt,Darlene,Piikkiö,Finland,Mäntyharju,Finland,794.129741183859,2014-03-03
BMW,435i CABRIOLET,3,6,Z,AS8,Stoddard,Maxie,Kristinestad,Finland,Luhanka,Finland,583.08350497234,2014-01-13
BMW,X4 xDRIVE35i,3,6,Z,AS8,Kennsley,Dacia,Kemijärvi,Finland,Kuortane,Finland,465.138260804963,2014-11-30
JEEP,WRANGLER 4X4,3.6,6,X,A5,Treker,Westbrooke,Savonranta,Finland,Virrat,Finland,317.629392589293,2014-07-17
INFINITI,Q50S RED SPORT AWD,3,6,Z,AS7,Lehrer,Sharlene,Leivonmäki,Finland,Vampula,Finland,354.089583844861,2014-01-20
TOYOTA,HIGHLANDER HYBRID AWD LE,3.5,6,X,AV6,Dell Casa,Abigail,Mäntyharju,Finland,Miehikkälä,Finland,658.674351984747,2014-12-22
JAGUAR,F-TYPE S CONVERTIBLE,3,6,Z,AS8,Chasteau,Hardy,Tervakoski,Finland,Viiala,Finland,887.625391344571,2014-06-22
FORD,F-150 4X4 (Payload Pkg),3.5,6,,AS6,Delahunty,Thea,Vampula,Finland,Lumijoki,Finland,42.8776153594832,2014-03-23
LINCOLN,MKZ HYBRID,2,4,X,AV,Daggett,Darwin,Taavetti,Finland,Pernå,Finland,479.452328457619,2014-03-09
MERCEDES-BENZ,SLK 350,3.5,6,Z,AS7,McGoon,Arley,Humppila,Finland,Vaala,Finland,840.779025323972,2014-11-06
NISSAN,JUKE NISMO RS AWD,1.6,4,Z,AV8,Clowney,Susana,Pertteli,Finland,Hankasalmi,Finland,972.857511004662,2014-08-17
LEXUS,GS F,5,8,Z,AS8,Letson,Scarlet,Kotka,Finland,Kemi,Finland,914.322497848854,2014-03-30
PORSCHE,PANAMERA 4,3.6,6,Z,AM7,Baress,Melisenda,Eura,Finland,Kaavi,Finland,410.292770900305,2014-08-09
MINI,JOHN COOPER WORKS PACEMAN ALL4,1.6,4,Z,AS6,Priestley,Devonne,Kaarina,Finland,Vilppula,Finland,90.8960157757583,2015-01-01
RAM,1500 4X4 (MDS),5.7,8,X,A8,Fellos,Jimmy,Salo,Finland,Lappi,Finland,223.86283970387,2014-06-11
ASTON MARTIN,VANQUISH,6,12,Z,A8,Earley,Eldon,Halikko,Finland,Jämsä,Finland,719.843534356382,2014-05-19
VOLVO,S60 T5 AWD,2.5,5,X,AS6,Bogies,Donielle,Hollola,Finland,Vimpeli,Finland,69.8672262637601,2014-08-03
PORSCHE,PANAMERA TURBO,4.8,8,Z,AM7,Gapper,Emery,Savonlinna,Finland,Keuruu,Finland,188.00916087574,2014-04-27
NISSAN,PATHFINDER,3.5,6,X,AV,Hannaford,Angil,Gumböle,Finland,Kankaanpää,Finland,997.589197555612,2014-10-28
CADILLAC,CTS,3.6,6,X,AS8,Closs,Lurline,Muonio,Finland,Sibbo,Finland,1.89723732698255,2014-03-05
TOYOTA,TACOMA,3.5,6,X,AS6,Cluet,Teddie,Sauvo,Finland,Kaavi,Finland,907.610864680329,2014-08-14
BUICK,VERANO,2,4,Z,M6,Dod,Tybie,Pertteli,Finland,Lauttasaari,Finland,939.788274270416,2014-09-01
CADILLAC,CT6,2,4,Z,AS8,Robertelli,Everard,Viiala,Finland,Luhanka,Finland,51.7883637286474,2014-09-10
AUDI,A7 QUATTRO,3,6,Z,AS8,Camplin,Catha,Puolanka,Finland,Savukoski,Finland,436.491259346777,2014-06-18
BMW,X3 xDRIVE28d,2,4,,AS8,Abbyss,Enrika,Broby,Finland,Äänekoski,Finland,39.3134496957757,2014-06-27
LEXUS,GS 200t,2,4,,AS8,Lockey,Moyra,Ylikiiminki,Finland,Raahe,Finland,724.796138112371,2014-04-28
PORSCHE,CAYMAN,2.7,6,Z,AM7,Alsina,Lura,Ylitornio,Finland,Kullaa,Finland,916.093212583661,2014-06-29
PORSCHE,PANAMERA TURBO,4.8,8,Z,AM7,Bantick,Dorothy,Tuusula,Finland,Tuupovaara,Finland,312.866001410224,2014-09-15
BMW,650i xDRIVE COUPE,4.4,8,Z,AS8,Rattry,Dianne,Tammela,Finland,Jurva,Finland,454.796517285452,2014-08-02
DODGE,DURANGO AWD (MDS),5.7,8,X,A8,McErlaine,Walsh,Sonkajärvi,Finland,Lahti,Finland,138.896409957642,2014-03-05
FORD,TRANSIT CONNECT VAN,1.6,4,X,AS6,Pays,Cristina,Kaarina,Finland,Kalvola,Finland,498.18416677401,2014-11-18
KIA,SOUL,1.6,4,X,M6,Streeter,Jasun,Karvia,Finland,Kuusamo,Finland,177.363369400634,2014-06-30
INFINITI,Q50 AWD,3,6,Z,AS7,Want,Abrahan,Munkkiniemi,Finland,Ruotsinpyhtää,Finland,832.370264328823,2014-03-15
HONDA,CR-V AWD,2.4,4,X,AV,Ismail,Cherie,Korsnäs,Finland,Utajärvi,Finland,419.161518338203,2014-04-22
FORD,F-150 (Payload Pkg),3.5,6,X,AS6,Schlagman,Blake,Kihniö,Finland,Älajärvi,Finland,601.631356852238,2014-02-20
MERCEDES-BENZ,CLS 400 4MATIC,3,6,Z,AS7,Purviss,Bink,Valkeakoski,Finland,Uusikaupunki,Finland,483.5153497588,2014-05-25
MAZDA,MAZDA3 5-DOOR,2,4,X,AS6,Sidry,Cherry,Saarijärvi,Finland,Haapavesi,Finland,562.79827497557,2014-09-05
RAM,1500 (MDS),5.7,8,X,A8,Aldren,Selene,Kyrö,Finland,Järvenpää,Finland,162.348694668868,2014-12-15
HYUNDAI,SONATA SPORT/LIMITED,2.4,4,X,AS6,Rubery,Herve,Simpele,Finland,Kangaslampi,Finland,125.874761933758,2014-10-07
HYUNDAI,ELANTRA GT,2,4,X,AS6,Crutch,Roman,Vähäkyrö,Finland,Merimasku,Finland,734.965916378936,2014-02-12
HONDA,CR-Z,1.5,4,X,M6,Eakins,Bili,Lapinlahti,Finland,Vahto,Finland,764.731764361891,2014-07-17
VOLKSWAGEN,GOLF R,2,4,Z,AM6,Flecknell,Alvira,Merimasku,Finland,Karinainen,Finland,662.953725915489,2014-12-24
AUDI,A5 CABRIOLET QUATTRO,2,4,Z,AS8,Pietrowski,Zaneta,Savukoski,Finland,Vihanti,Finland,376.218088635113,2014-01-25
ROLLS-ROYCE,PHANTOM DROPHEAD COUPE,6.7,12,Z,AS8,Boom,Theadora,Kiikala,Finland,Polvijärvi,Finland,771.768766366801,2014-02-28
CHEVROLET,SPARK,1.4,4,,M5,Di Franceshci,Ros,Sulkava,Finland,Ii,Finland,80.506324067251,2014-05-01
CHEVROLET,CAMARO,3.6,6,X,M6,Kann,Lowe,Simo,Finland,Sulkava,Finland,66.5986250001716,2014-07-27
MERCEDES-BENZ,E 400 4MATIC,3,6,Z,AS7,Bigland,Kaile,Pyhäjärvi,Finland,Västanfjärd,Finland,383.639788326477,2014-11-03
PORSCHE,911 CARRERA 4 GTS CABRIOLET,3.8,6,Z,AM7,Ridger,Penn,Kärsämäki,Finland,Punkaharju,Finland,390.325824921856,2014-06-21
BMW,228i,2,4,Z,M6,McIlvaney,Gaile,Sodankylä,Finland,Paimio,Finland,728.36227503975,2014-10-28
JAGUAR,F-TYPE S COUPE,3,6,,AS8,Itzig,Teddy,Liminka,Finland,Pukkila,Finland,894.81901674927,2014-07-16
ASTON MARTIN,VANQUISH,6,12,Z,A8,Proske,Ilise,Halsua,Finland,Kerimäki,Finland,437.267978216596,2014-05-09
CHEVROLET,CAMARO SS,6.2,8,Z,M6,Skeats,Antony,Honkajoki,Finland,Multia,Finland,712.317671763497,2014-03-19
CADILLAC,CTS-V,6.2,8,Z,AS8,Augustine,Rusty,Sulkava,Finland,Tuusula,Finland,897.718733962371,2014-04-19
DODGE,GRAND CARAVAN FFV,3.6,6,E,A6,Gozard,Olympie,Kaavi,Finland,Västanfjärd,Finland,352.072438801304,2014-05-13
BMW,M235i,3,6,,M6,Braden,Isidoro,Merijärvi,Finland,Evijärvi,Finland,198.751682423122,2014-09-30
MERCEDES-BENZ,E 550 COUPE,4.7,,Z,AS7,Streeten,Hastings,Hausjärvi,Finland,Västanfjärd,Finland,641.122335710858,2014-02-07
FORD,FOCUS ST,2,4,X,M6,Basnall,Merrili,Lemu,Finland,Pyhäranta,Finland,991.890440682816,2014-04-15
KIA,SOUL,2,4,X,AS6,Theis,Brandy,Ylivieska,Finland,Kristinestad,Finland,7.99777178446348,2014-09-27
MASERATI,QUATTROPORTE GTS,3.8,8,Z,AS8,Longmuir,Hillery,Koski Tl,Finland,Kylmäkoski,Finland,95.3403074722985,2014-08-05
MERCEDES-BENZ,AMG SL 63,5.5,8,Z,AS7,Kinsett,Vita,Kaskinen,Finland,Tervola,Finland,331.243592746386,2014-07-10
CADILLAC,CTS AWD,2,4,Z,AS8,Fardell,Kala,Kustavi,Finland,Lahti,Finland,221.999339886231,2014-03-19
